ageGroup,ageGroupIdFk,athleteCountryCode,athleteIdFk,bestRecord,bibNumber,combinedEventScoreCalculated,firstName,gender,groupNo,imgVariants,initialPb,initialPbImperial,initialSb,initialSbImperial,laneRow,laneStacked,lastName,position,price,promotion,relayTeamNational,s3ImgUuid,seImplementIdFk,seedingPromotion,startStatus,eventIdFk,event,nameAndEvent
Senior,23,NED,3759,None,,,Tony,Male,0,1,1041400,1041400,1041400,1041400,1,,van Diepen,39,$5940000,N,,3759_1654590311466,25,N,Ok,20,800m,Tony van Diepen (800m)
Senior,23,BEL,933,None,,,Bashir,Male,0,1,74160000,74160000,75230000,75230000,1,,Abdi,4,$5940000,N,,933_1599248170639,30,N,Ok,25,Marathon,Bashir Abdi (Marathon)
Senior,23,BRA,29648,None,,,Daniel,Male,0,,74910000,74910000,74910000,74910000,1,,do Nascimento,8,$5940000,N,,,30,N,Ok,25,Marathon,Daniel do Nascimento (Marathon)
Senior,23,ESP,6384,None,,,Laura,Female,0,,100850000,100850000,100850000,100850000,1,,García-Caro,14,$5940000,N,,,1312,N,Ok,2234,35K Racewalk,Laura García-Caro (35K Racewalk)
Senior,23,MEX,45104,None,,,José Luis,Male,0,,89640000,89640000,89640000,89640000,1,,Doctor,38,$5930000,N,,,1314,N,Ok,2234,35K Racewalk,José Luis Doctor (35K Racewalk)
Senior,23,JAM,609,None,,,Elaine,Female,0,1,105400,105400,107900,107900,1,,Thompson-Herah,26,$5930000,N,,609_1630581966781,153,N,Ok,1,100m,Elaine Thompson-Herah (100m)
Senior,23,ITA,2537,None,,,Gianmarco,Male,0,1,239,9400,231,9075,1,,Tamberi,16,$5920000,N,,2537_1653469016598,39,N,Ok,40,High Jump,Gianmarco Tamberi (High Jump)
Senior,23,JAM,84885,None,,,Demisha,Female,0,,124400,124400,124400,124400,1,,Roswell,20,$5920000,N,,,156,N,Ok,4,100m Hurdles,Demisha Roswell (100m Hurdles)
Senior,23,BRN,8370,None,,,Eunice,Female,0,,84020000,84020000,84020000,84020000,1,,Chumba,3,$5910000,N,,,178,N,Ok,25,Marathon,Eunice Chumba (Marathon)
Senior,23,USA,9082,None,,,Trey,Male,0,,130000,130000,130000,130000,1,,Cunningham,41,$5900000,N,,,6,N,Ok,5,110m Hurdles,Trey Cunningham (110m Hurdles)
Senior,23,USA,9671,None,,,Bryce,Male,0,,1032300,1032300,1046000,1046000,1,,Hoppel,50,$5890000,N,,,25,N,Ok,20,800m,Bryce Hoppel (800m)
Senior,23,ALG,10834,None,,,Slimane,Male,0,1,1041900,1041900,1041900,1041900,1,,Moula,2,$5890000,N,,10834_1657008085290,25,N,Ok,20,800m,Slimane Moula (800m)
Senior,23,TAN,8233,None,,,Gabriel,Male,0,,74950000,74950000,,,1,,Geay,59,$5890000,N,,,30,N,Ok,25,Marathon,Gabriel Geay (Marathon)
Senior,23,NED,2982,None,,,Abdi,Male,0,,74960000,74960000,74960000,74960000,1,,Nageeye,53,$5880000,N,,,30,N,Ok,25,Marathon,Abdi Nageeye (Marathon)
Senior,23,USA,51148,None,,,Nia,Female,0,1,123400,123400,124900,124900,1,,Ali,38,$5880000,N,,51148_1655283407614,156,N,Ok,4,100m Hurdles,Nia Ali (100m Hurdles)
Senior,23,ECU,2763,None,,,Paola,Female,0,,101070000,101070000,101070000,101070000,1,,Pérez,13,$5880000,N,,,1312,N,Ok,2234,35K Racewalk,Paola Pérez (35K Racewalk)
Senior,23,CHN,85045,None,,,Xianghong,Male,0,,89750000,89750000,89750000,89750000,1,,He,5,$5870000,N,,,1314,N,Ok,2234,35K Racewalk,Xianghong He (35K Racewalk)
Senior,23,ETH,14760,None,,,Seifu,Male,0,,74690000,74690000,75100000,75100000,1,,Tura,28,$5860000,N,,,30,N,Ok,25,Marathon,Seifu Tura (Marathon)
Senior,23,ECU,11512,None,,,Glenda,Female,0,,101130000,101130000,101130000,101130000,1,,Morejón,12,$5860000,N,,,1312,N,Ok,2234,35K Racewalk,Glenda Morejón (35K Racewalk)
Senior,23,NGR,61133,None,,,Ese,Female,0,,717,28225,692,27225,1,,Brume,19,$5860000,N,,,187,N,Ok,41,Long Jump,Ese Brume (Long Jump)
Senior,23,USA,54639,None,,,Tamara,Female,0,,219200,219200,219200,219200,1,,Clark,48,$5850000,N,,,154,N,Ok,2,200m,Tamara Clark (200m)
Senior,23,FRA,7595,None,,,Gabriel,Male,0,,1042300,1042300,1042300,1042300,1,,Tual,20,$5840000,N,,,25,N,Ok,20,800m,Gabriel Tual (800m)
Senior,23,USA,9714,None,,,JuVaughn,Male,0,1,236,9275,232,9125,1,,Harrison,30,$5840000,N,,9714_1655283461551,39,N,Ok,40,High Jump,JuVaughn Harrison (High Jump)
Senior,23,USA,51152,None,,,Sandi,Female,0,1,500,19675,482,18975,1,,Morris,30,$5840000,N,,51152_1653469098744,188,N,Ok,42,Pole Vault,Sandi Morris (Pole Vault)
Senior,23,ECU,1461,None,,,Magaly,Female,0,,101260000,101260000,101260000,101260000,1,,Bonilla,11,$5820000,N,,,1312,N,Ok,2234,35K Racewalk,Magaly Bonilla (35K Racewalk)
Senior,23,CAN,11406,None,,,Camryn,Female,0,,7767,305775,7767,305775,1,,Rogers,5,$5820000,N,,,201,N,Ok,51,Hammer Throw,Camryn Rogers (Hammer Throw)
Senior,23,POL,2543,None,,,Patryk,Male,0,1,1037300,1037300,1044900,1044900,1,,Dobek,42,$5810000,N,,2543_1653466246232,25,N,Ok,20,800m,Patryk Dobek (800m)
Senior,23,SUI,10182,None,,,Simon,Male,0,,845,33250,845,33250,1,,Ehammer,27,$5810000,N,,,40,N,Ok,41,Long Jump,Simon Ehammer (Long Jump)
Senior,23,USA,62773,None,,,Tonea,Female,0,,124400,124400,124600,124600,1,,Marshall,42,$5810000,N,,,156,N,Ok,4,100m Hurdles,Tonea Marshall (100m Hurdles)
Senior,23,ETH,85090,None,,,Deso,Male,0,,74930000,74930000,75070000,75070000,1,,Gelmisa,25,$5800000,N,,,30,N,Ok,25,Marathon,Deso Gelmisa (Marathon)
Senior,23,CRO,1551,None,,,Sandra,Female,0,1,7141,281125,6819,268450,1,,Perković,7,$5800000,N,,1551_1653466403644,210,N,Ok,52,Discus Throw,Sandra Perković (Discus Throw)
Senior,23,JAM,57122,None,,,Ackeem,Male,0,,99200,99200,99200,99200,1,,Blake,41,$5780000,N,,,1,N,Ok,1,100m,Ackeem Blake (100m)
Senior,23,GRN,2724,None,,,Kirani,Male,0,1,437400,437400,440200,440200,1,,James,20,$5780000,N,,2724_1655282719231,3,N,Ok,3,400m,Kirani James (400m)
Senior,23,USA,9710,None,,,Shelby,Male,0,,233,9150,233,9150,1,,McEwen,31,$5770000,N,,,39,N,Ok,40,High Jump,Shelby McEwen (High Jump)
Senior,23,UKR,1825,None,,,Andriy,Male,0,,240,9425,230,9050,1,,Protsenko,28,$5770000,N,,733136e0-eacb-4436-8bde-f2f803c1841c,39,N,Ok,40,High Jump,Andriy Protsenko (High Jump)
Senior,23,POR,1271,None,,,Pedro,Male,0,1,1808,71175,1749,68850,1,,Pichardo,26,$5760000,N,,1271_1615285642277,42,N,Ok,43,Triple Jump,Pedro Pichardo (Triple Jump)
Senior,23,USA,49553,None,,,Daniel,Male,0,,130000,130000,130300,130300,1,,Roberts,43,$5750000,N,,,6,N,Ok,5,110m Hurdles,Daniel Roberts (110m Hurdles)
Senior,23,BRA,22578,None,,,Viviane,Female,0,,101520000,101520000,101520000,101520000,1,,Lyra,3,$5750000,N,,,1312,N,Ok,2234,35K Racewalk,Viviane Lyra (35K Racewalk)
Senior,23,NOR,2778,None,,,Karoline,Female,0,,8710700,8710700,8710700,8710700,1,,Grøvdal,31,$5740000,N,,18982741-60f7-41e2-a02e-ea44cfad9936,175,N,Ok,22,5000m,Karoline Grøvdal (5000m)
Senior,23,GER,1098,None,,,Christopher,Male,0,,89980000,89980000,89980000,89980000,1,,Linke,24,$5730000,N,,,1314,N,Ok,2234,35K Racewalk,Christopher Linke (35K Racewalk)
Senior,23,NOR,1988,None,,,Eivind,Male,0,1,8158,321175,8017,315625,1,,Henriksen,22,$5720000,N,,1988_1538992245460,54,N,Ok,51,Hammer Throw,Eivind Henriksen (Hammer Throw)
Senior,23,FRA,33309,None,,,Aurélien,Male,0,,90010000,90010000,90010000,90010000,1,,Quinion,21,$5720000,N,,,1314,N,Ok,2234,35K Racewalk,Aurélien Quinion (35K Racewalk)
Senior,23,ETH,85065,None,,,Ermias,Male,0,,1043600,1043600,1043600,1043600,1,,Girma,17,$5700000,N,,,25,N,Ok,20,800m,Ermias Girma (800m)
Senior,23,FRA,5062,None,,,Quentin,Male,0,1,8055,317125,8055,317125,1,,Bigot,11,$5700000,N,,5062_1565514932488,54,N,Ok,51,Hammer Throw,Quentin Bigot (Hammer Throw)
Senior,23,NGR,22492,None,,,Favour,Female,0,,219600,219600,219600,219600,1,,Ofili,39,$5700000,N,,,154,N,Ok,2,200m,Favour Ofili (200m)
Senior,23,GBR,1559,None,,,Reece,Male,0,1,99300,99300,99300,99300,1,,Prescod,29,$5690000,N,,1559_1654524945821,1,N,Ok,1,100m,Reece Prescod (100m)
Senior,23,BRA,3207,None,,,Thiago,Male,0,,603,23725,595,23425,1,,Braz,4,$5690000,N,,c330a416-ec3e-492f-9cf8-ec36ff787bb2,41,N,Ok,42,Pole Vault,Thiago Braz (Pole Vault)
Senior,23,USA,84884,None,,,Alia,Female,0,,124700,124700,124700,124700,1,,Armstrong,39,$5690000,N,,,156,N,Ok,4,100m Hurdles,Alia Armstrong (100m Hurdles)
Senior,23,POL,13221,None,,,Katarzyna,Female,0,,101770000,101770000,101770000,101770000,1,,Zdziebło,32,$5690000,N,,,1312,N,Ok,2234,35K Racewalk,Katarzyna Zdziebło (35K Racewalk)
Senior,23,MEX,45189,None,,,Ricardo,Male,0,,90070000,90070000,90070000,90070000,1,,Ortiz,39,$5680000,N,,,1314,N,Ok,2234,35K Racewalk,Ricardo Ortiz (35K Racewalk)
Senior,23,CHN,84920,None,,,Lamei,Female,0,,101780000,101780000,101780000,101780000,1,,Yin,9,$5680000,N,,,1312,N,Ok,2234,35K Racewalk,Lamei Yin (35K Racewalk)
Senior,23,USA,1730,None,,,Joe,Male,0,1,2291,90175,2287,90025,1,,Kovacs,31,$5670000,N,,1730_1498488684418,43,N,Ok,50,Shot Put,Joe Kovacs (Shot Put)
Senior,23,BAH,74804,None,,,Steven,Male,0,,434800,434800,442100,442100,1,,Gardiner,4,$5650000,N,,,3,N,Ok,3,400m,Steven Gardiner (400m)
Senior,23,USA,2459,None,,,Jenna,Female,0,1,218900,218900,220100,220100,1,,Prandini,49,$5650000,N,,2459_1561889323861,154,N,Ok,2,200m,Jenna Prandini (200m)
Senior,23,USA,84955,None,,,Monae',Female,0,,697,27425,697,27425,1,,Nichols,30,$5650000,N,,,187,N,Ok,41,Long Jump,Monae' Nichols (Long Jump)
Senior,23,KEN,476,None,,,Celliphine,Female,0,1,5387800,5387800,5501700,5501700,1,,Chespol,33,$5640000,N,,476_1499428112935,177,N,Ok,24,3000m Steeplechase,Celliphine Chespol (3000m Steeplechase)
Senior,23,CUB,168,None,,,Lázaro,Male,0,,1764,69425,1764,69425,1,,Martínez,11,$5630000,N,,,42,N,Ok,43,Triple Jump,Lázaro Martínez (Triple Jump)
Senior,23,JPN,85096,None,,,Kengo,Male,0,,74960000,74960000,75280000,75280000,1,,Suzuki,39,$5610000,N,,,30,N,Ok,25,Marathon,Kengo Suzuki (Marathon)
Senior,23,GHA,54579,None,,,Joseph,Male,0,,99400,99400,99400,99400,1,,Amoah,31,$5600000,N,,,1,N,Ok,1,100m,Joseph Amoah (100m)
Senior,23,KEN,6801,None,,,Mary,Female,0,1,1174500,1174500,1174500,1174500,1,,Moraa,30,$5600000,N,,6801_1657007924904,173,N,Ok,20,800m,Mary Moraa (800m)
Senior,23,USA,3913,None,,,Fred,Male,0,1,197600,197600,198000,198000,1,,Kerley,51,$5580000,N,,3913_1655282868237,2,N,Ok,2,200m,Fred Kerley (200m)
Senior,23,JAM,2921,None,,,Hansle,Male,0,1,129400,129400,130900,130900,1,,Parchment,24,$5580000,N,,2921_1498489037743,6,N,Ok,5,110m Hurdles,Hansle Parchment (110m Hurdles)
Senior,23,LTU,27685,None,,,Mykolas,Male,0,,6981,274825,6981,274825,1,,Alekna,20,$5570000,N,,,63,N,Ok,52,Discus Throw,Mykolas Alekna (Discus Throw)
Senior,23,KEN,1587,None,,,Geoffrey,Male,0,,75230000,75230000,,,1,,Kamworor,41,$5560000,N,,c6cbb19f-b1d4-4efc-88b6-9058af3ea97e,30,N,Ok,25,Marathon,Geoffrey Kamworor (Marathon)
Senior,23,USA,4090,None,,,Elise,Female,0,,8731700,8731700,8731700,8731700,1,,Cranny,36,$5560000,N,,,175,N,Ok,22,5000m,Elise Cranny (5000m)
Senior,23,USA,83439,None,,,Randolph,Male,0,,438500,438500,441300,441300,1,,Ross,46,$5540000,N,,,3,N,Ok,3,400m,Randolph Ross (400m)
Senior,23,USA,1568,None,,,Katie,Female,0,1,495,19475,480,18875,1,,Nageotte,31,$5540000,N,,1568_1653391716975,188,N,Ok,42,Pole Vault,Katie Nageotte (Pole Vault)
Senior,23,JAM,2583,None,,,Shericka,Female,0,1,107600,107600,107700,107700,1,,Jackson,24,$5530000,N,,2583_1498488818672,153,N,Ok,1,100m,Shericka Jackson (100m)
Senior,23,DOM,22481,None,,,Marileidy,Female,0,1,492000,492000,494900,494900,1,,Paulino,15,$5520000,N,,22481_1630582588076,155,N,Ok,3,400m,Marileidy Paulino (400m)
Senior,23,ETH,45116,None,,,Werkuha,Female,0,,5478100,5478100,5478100,5478100,1,,Getachew,18,$5520000,N,,,177,N,Ok,24,3000m Steeplechase,Werkuha Getachew (3000m Steeplechase)
Senior,23,USA,51157,None,,,Clayton,Male,0,1,1029300,1029300,1052300,1052300,1,,Murphy,53,$5510000,N,,51157_1640933997535,25,N,Ok,20,800m,Clayton Murphy (800m)
Senior,23,ERI,3236,None,,,Goitom,Male,0,,75280000,75280000,,,1,,Kifle,21,$5510000,N,,,30,N,Ok,25,Marathon,Goitom Kifle (Marathon)
Senior,23,USA,9708,None,,,Vernon,Male,0,,233,9150,232,9125,1,,Turner,32,$5510000,N,,,39,N,Ok,40,High Jump,Vernon Turner (High Jump)
Senior,23,AUS,5808,None,,,Joseph,Male,0,,1042100,1042100,1046900,1046900,1,,Deng,5,$5500000,N,,,25,N,Ok,20,800m,Joseph Deng (800m)
Senior,23,ITA,6438,None,,,Ahmed,Male,0,,4902900,4902900,4902900,4902900,1,,Abdelwahed,25,$5500000,N,,,29,N,Ok,24,3000m Steeplechase,Ahmed Abdelwahed (3000m Steeplechase)
Senior,23,SWE,2364,None,,,Khaddi,Female,0,1,695,27350,695,27350,1,,Sagnia,24,$5500000,N,,2364_1598431336797,187,N,Ok,41,Long Jump,Khaddi Sagnia (Long Jump)
Senior,23,SWE,1499,None,,,Andreas,Male,0,1,1044700,1044700,1045900,1045900,1,,Kramer,46,$5490000,N,,1499_1598259318084,25,N,Ok,20,800m,Andreas Kramer (800m)
Senior,23,USA,4141,None,,,Raevyn,Female,0,1,1168100,1168100,1179600,1179600,1,,Rogers,45,$5490000,N,,4141_1598430822366,173,N,Ok,20,800m,Raevyn Rogers (800m)
Senior,23,CAN,521,None,,,Brandon,Male,0,1,1032000,1032000,1051500,1051500,1,,McBride,11,$5480000,N,,521_1562681152821,25,N,Ok,20,800m,Brandon McBride (800m)
Senior,23,USA,622,None,,,Emma,Female,0,,5423500,5423500,5506300,5506300,1,,Coburn,42,$5480000,N,,3716842f-7890-4383-b748-cd61b35a823f,177,N,Ok,24,3000m Steeplechase,Emma Coburn (3000m Steeplechase)
Senior,23,USA,1322,None,,,Rudy,Male,0,,8271,325625,7911,311450,1,,Winkler,31,$5470000,N,,,54,N,Ok,51,Hammer Throw,Rudy Winkler (Hammer Throw)
Senior,23,RSA,17238,None,,,Tshepo,Male,0,1,1045900,1045900,1045900,1045900,1,,Tshite,44,$5460000,N,,17238_1561887095197,25,N,Ok,20,800m,Tshepo Tshite (800m)
Senior,23,USA,51160,None,,,Daniel,Male,0,,8018,315650,8018,315650,1,,Haugh,30,$5460000,N,,,54,N,Ok,51,Hammer Throw,Daniel Haugh (Hammer Throw)
Senior,23,COL,304,None,,,José,Male,0,,90460000,90460000,90460000,90460000,1,,Montaña,9,$5460000,N,,,1314,N,Ok,2234,35K Racewalk,José Montaña (35K Racewalk)
Senior,23,BAH,1203,None,,,Shaunae,Female,0,1,483600,483600,499100,499100,1,,Miller-Uibo,2,$5450000,N,,1203_1655282556047,155,N,Ok,3,400m,Shaunae Miller-Uibo (400m)
Senior,23,GER,2270,None,,,Konstanze,Female,0,1,8667600,8667600,8779400,8779400,1,,Klosterhalfen,17,$5450000,N,,2270_1630581852500,175,N,Ok,22,5000m,Konstanze Klosterhalfen (5000m)
Senior,23,GBR,1744,None,,,Jake,Male,0,1,2094700,2094700,2126200,2126200,1,,Wightman,22,$5450000,N,,1744_1525249617406,26,N,Ok,21,1500m,Jake Wightman (1500m)
Senior,23,GBR,3726,None,,,Kyle,Male,0,1,1046100,1046100,1046100,1046100,1,,Langford,23,$5440000,N,,3726_1568023821650,25,N,Ok,20,800m,Kyle Langford (800m)
Senior,23,JAM,51153,None,,,Shelly-Ann,Female,0,1,217900,217900,221400,221400,1,,Fraser-Pryce,31,$5440000,N,,51153_1656580512602,154,N,Ok,2,200m,Shelly-Ann Fraser-Pryce (200m)
Senior,23,ETH,1732,None,,,Ababel,Female,0,,84510000,84510000,,,1,,Yeshaneh,17,$5440000,N,,a35b1b61-df05-42b1-891a-5bf8f8067024,178,N,Ok,25,Marathon,Ababel Yeshaneh (Marathon)
Senior,23,CZE,532,None,,,Jakub,Male,0,1,9088,357775,9088,357775,1,,Vadlejch,3,$5430000,N,,532_1561888596112,72,N,Ok,53,Javelin Throw,Jakub Vadlejch (Javelin Throw)
Senior,23,JPN,9822,None,,,Mao,Female,0,,84290000,84290000,84620000,84620000,1,,Ichiyama,25,$5430000,N,,,178,N,Ok,25,Marathon,Mao Ichiyama (Marathon)
Senior,23,JPN,8367,None,,,Mizuki,Female,0,,84520000,84520000,84520000,84520000,1,,Matsuda,26,$5430000,N,,,178,N,Ok,25,Marathon,Mizuki Matsuda (Marathon)
Senior,23,GBR,4013,None,,,Josh,Male,0,,2090500,2090500,2128600,2128600,1,,Kerr,21,$5430000,N,,,26,N,Ok,21,1500m,Josh Kerr (1500m)
Senior,23,AUS,9694,None,,,Oliver,Male,0,,2117100,2117100,2117100,2117100,1,,Hoare,3,$5430000,N,,,26,N,Ok,21,1500m,Oliver Hoare (1500m)
Senior,23,BOT,38141,None,,,Letsile,Male,0,,99600,99600,99600,99600,1,,Tebogo,12,$5420000,N,,,1,N,Ok,1,100m,Letsile Tebogo (100m)
Senior,23,SRI,29234,None,,,Yupun,Male,0,,99600,99600,99600,99600,1,,Abeykoon,67,$5420000,N,,,1,N,Ok,1,100m,Yupun Abeykoon (100m)
Senior,23,USA,18534,None,,,Kenneth,Male,0,1,196800,196800,198700,198700,1,,Bednarek,50,$5420000,N,,18534_1655283189688,2,N,Ok,2,200m,Kenneth Bednarek (200m)
Senior,23,JAM,4704,None,,,Danielle,Female,0,1,123200,123200,125900,125900,1,,Williams,22,$5410000,N,,4704_1630583317636,156,N,Ok,4,100m Hurdles,Danielle Williams (100m Hurdles)
Senior,23,MEX,49591,None,,,Jesús,Male,0,,1034400,1034400,1051600,1051600,1,,López,38,$5400000,N,,,25,N,Ok,20,800m,Jesús López (800m)
Senior,23,USA,49592,None,,,Hillary,Male,0,,4884100,4884100,4921900,4921900,1,,Bor,41,$5390000,N,,,29,N,Ok,24,3000m Steeplechase,Hillary Bor (3000m Steeplechase)
Senior,23,GER,1075,None,,,Carl,Male,0,,90590000,90590000,90590000,90590000,1,,Dohmann,22,$5390000,N,,,1314,N,Ok,2234,35K Racewalk,Carl Dohmann (35K Racewalk)
Senior,23,JAM,612,None,,,Natoya,Female,0,1,1161500,1161500,1184600,1184600,1,,Goule,26,$5390000,N,,612_1653471383724,173,N,Ok,20,800m,Natoya Goule (800m)
Senior,23,RSA,9887,None,,,Luxolo,Male,0,1,198200,198200,198200,198200,1,,Adams,41,$5380000,N,,9887_1532117535415,2,N,Ok,2,200m,Luxolo Adams (200m)
Senior,23,RSA,806,None,,,Wayde,Male,0,1,430300,430300,445800,445800,1,,van Niekerk,36,$5380000,N,,806_1498489156184,3,N,Ok,3,400m,Wayde van Niekerk (400m)
Senior,23,BRA,11228,None,,,Alison,Male,0,1,467200,467200,468000,468000,1,,dos Santos,3,$5380000,N,,11228_1657007994900,10,N,Ok,6,400m Hurdles,Alison dos Santos (400m Hurdles)
Senior,23,USA,9650,None,,,Rai,Male,0,1,461700,461700,470400,470400,1,,Benjamin,39,$5380000,N,,9650_1560631327558,10,N,Ok,6,400m Hurdles,Rai Benjamin (400m Hurdles)
Senior,23,RSA,1341,None,,,Akani,Male,0,1,98400,98400,100200,100200,1,,Simbine,65,$5360000,N,,1341_1624521815983,1,N,Ok,1,100m,Akani Simbine (100m)
Senior,23,KEN,10941,None,,,Leonard,Male,0,,4886100,4886100,4923400,4923400,1,,Bett,29,$5360000,N,,,29,N,Ok,24,3000m Steeplechase,Leonard Bett (3000m Steeplechase)
Senior,23,ITA,1117,None,,,Lamont,Male,0,,98000,98000,100400,100400,1,,Jacobs,40,$5350000,N,,53b9c1fd-dc21-40aa-8809-505c28d75698,1,N,Ok,1,100m,Lamont Jacobs (100m)
Senior,23,ETH,84915,None,,,Sembo,Female,0,,5491900,5491900,5491900,5491900,1,,Almayew,17,$5350000,N,,,177,N,Ok,24,3000m Steeplechase,Sembo Almayew (3000m Steeplechase)
Senior,23,ESP,7208,None,,,Adrián,Male,0,,1041800,1041800,1049300,1049300,1,,Ben,12,$5340000,N,,,25,N,Ok,20,800m,Adrián Ben (800m)
Senior,23,CHN,85046,None,,,Yangben,Male,0,,90690000,90690000,90690000,90690000,1,,Zhaxi,7,$5340000,N,,,1314,N,Ok,2234,35K Racewalk,Yangben Zhaxi (35K Racewalk)
Senior,23,MEX,85041,None,,,Ever Jair,Male,0,,90700000,90700000,90700000,90700000,1,,Palma Olivares,40,$5340000,N,,,1314,N,Ok,2234,35K Racewalk,Ever Jair Palma Olivares (35K Racewalk)
Senior,23,KEN,3967,None,,,Emmanuel,Male,0,,1020500,1020500,1058500,1058500,1,,Korir,32,$5330000,N,,,25,N,Ok,20,800m,Emmanuel Korir (800m)
Senior,23,PER,84904,None,,,Evelyn,Female,0,,103130000,103130000,103130000,103130000,1,,Inga,30,$5330000,N,,,1312,N,Ok,2234,35K Racewalk,Evelyn Inga (35K Racewalk)
Senior,23,LBR,45112,None,,,Joseph,Male,0,,198300,198300,198300,198300,1,,Fahnbulleh,36,$5320000,N,,,2,N,Ok,2,200m,Joseph Fahnbulleh (200m)
Senior,23,TTO,3892,None,,,Jereem,Male,0,,198300,198300,198300,198300,1,,Richards,48,$5320000,N,,,2,N,Ok,2,200m,Jereem Richards (200m)
Senior,23,UKR,1982,None,,,Nadiya,Female,0,,103190000,103190000,,,1,,Borovska,40,$5320000,N,,,1312,N,Ok,2234,35K Racewalk,Nadiya Borovska (35K Racewalk)
Senior,23,USA,52759,None,,,Jonah,Male,0,,1047400,1047400,1047400,1047400,1,,Koech,51,$5300000,N,,,25,N,Ok,20,800m,Jonah Koech (800m)
Senior,23,GUA,2295,None,,,Mirna,Female,0,,103270000,103270000,103270000,103270000,1,,Ortíz,21,$5300000,N,,,1312,N,Ok,2234,35K Racewalk,Mirna Ortíz (35K Racewalk)
Senior,23,POR,2112,None,,,Inês,Female,0,,99510000,99510000,104860000,104860000,1,,Henriques,33,$5300000,N,,,1312,N,Ok,2234,35K Racewalk,Inês Henriques (35K Racewalk)
Senior,23,CUB,2239,None,,,Rose,Female,0,,1162800,1162800,1186000,1186000,1,,Almanza,10,$5300000,N,,,173,N,Ok,20,800m,Rose Almanza (800m)
Senior,23,GER,9294,None,,,Mohamed,Male,0,,7831800,7831800,7831800,7831800,1,,Mohumed,21,$5280000,N,,,27,N,Ok,22,5000m,Mohamed Mohumed (5000m)
Senior,23,ERI,45098,None,,,Rahel,Female,0,,8766600,8766600,8766600,8766600,1,,Daniel,7,$5280000,N,,,175,N,Ok,22,5000m,Rahel Daniel (5000m)
Senior,23,USA,71349,None,,,Jamal,Male,0,,130900,130900,130900,130900,1,,Britt,40,$5270000,N,,,6,N,Ok,5,110m Hurdles,Jamal Britt (110m Hurdles)
Senior,23,HUN,5860,None,,,Bence,Male,0,,7988,314475,7986,314400,1,,Halász,17,$5270000,N,,,54,N,Ok,51,Hammer Throw,Bence Halász (Hammer Throw)
Senior,23,ETH,6939,None,,,Hirut,Female,0,1,2373000,2373000,2373000,2373000,1,,Meshesha,14,$5270000,N,,6939_1655281999455,174,N,Ok,21,1500m,Hirut Meshesha (1500m)
Senior,23,USA,9072,None,,,William,Male,0,,7781000,7781000,7855600,7855600,1,,Kincaid,46,$5260000,N,,,27,N,Ok,22,5000m,William Kincaid (5000m)
Senior,23,ETH,1460,None,,,Selemon,Male,0,1,16047300,16047300,16047300,16047300,1,,Barega,10,$5260000,N,,1460_1613762702154,28,N,Ok,23,10000m,Selemon Barega (10000m)
Senior,23,SUI,13175,None,,,Loïc,Male,0,,233,9150,231,9075,1,,Gasch,25,$5260000,N,,,39,N,Ok,40,High Jump,Loïc Gasch (High Jump)
Senior,23,ECU,913,None,,,Andrés,Male,0,,90850000,90850000,90850000,90850000,1,,Chocho,13,$5260000,N,,,1314,N,Ok,2234,35K Racewalk,Andrés Chocho (35K Racewalk)
Senior,23,FIN,255,None,,,Aleksi,Male,0,,90840000,90840000,90840000,90840000,1,,Ojala,19,$5260000,N,,,1314,N,Ok,2234,35K Racewalk,Aleksi Ojala (35K Racewalk)
Senior,23,GBR,7404,None,,,Jemma,Female,0,1,1169000,1169000,1184400,1184400,1,,Reekie,20,$5260000,N,,7404_1598258456705,173,N,Ok,20,800m,Jemma Reekie (800m)
Senior,23,POL,3475,None,,,Mateusz,Male,0,1,1047900,1047900,1047900,1047900,1,,Borkowski,41,$5250000,N,,3475_1498488896133,25,N,Ok,20,800m,Mateusz Borkowski (800m)
Senior,23,GUA,1478,None,,,Érick,Male,0,,90860000,90860000,90860000,90860000,1,,Barrondo,26,$5250000,N,,,1314,N,Ok,2234,35K Racewalk,Érick Barrondo (35K Racewalk)
Senior,23,LBR,83298,None,,,Emmanuel,Male,0,,99800,99800,99800,99800,1,,Matadi,52,$5240000,N,,,1,N,Ok,1,100m,Emmanuel Matadi (100m)
Senior,23,BRA,1274,None,,,Thiago,Male,0,1,1048100,1048100,,,1,,André,9,$5230000,N,,1274_1581714587302,25,N,Ok,20,800m,Thiago André (800m)
Senior,23,JPN,22459,None,,,Koki,Male,0,,46450000,46450000,47330000,47330000,1,,Ikeda,28,$5230000,N,,,37,N,Ok,32,20K Racewalk,Koki Ikeda (20K Racewalk)
Senior,23,GER,118,None,,,Mateusz,Male,0,1,235,9250,230,9050,1,,Przybylko,13,$5230000,N,,118_1525249635982,39,N,Ok,40,High Jump,Mateusz Przybylko (High Jump)
Senior,23,GBR,14458,None,,,Sam,Male,0,,7836400,7836400,7836400,7836400,1,,Atkin,18,$5220000,N,,,27,N,Ok,22,5000m,Sam Atkin (5000m)
Senior,23,USA,946,None,,,Evan,Male,0,,4804500,4804500,4972900,4972900,1,,Jager,43,$5220000,N,,145c8f1d-abae-4e0c-bdd5-4da29c0cb99d,29,N,Ok,24,3000m Steeplechase,Evan Jager (3000m Steeplechase)
